Filename	Path	Whistle Date	Time numbers	Time (UTC)	Time (EST)	Date and time (EST)	Event ID	Survey #	Sighting #	Sighting Start Time (EST)	Sighting End Time (EST)	Dolphin IDs	Camera?	Notes (VS)
_2018-07-03T122356_sel.21.56.79.W_MW_UP_LSS_verified.jpg	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\MultipleWhistles_Verified\Maria_s Work (I don_t want to touch w-o asking)\1 Done and Marked (CORRECT TIF FILES)\	7/3/2018	122356	12:23:56 PM	4:23:56 PM									
_2018-07-03T122359_sel.22.59.36.W_MW_H_LSS_verified.jpg	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\MultipleWhistles_Verified\Maria_s Work (I don_t want to touch w-o asking)\1 Done and Marked (CORRECT TIF FILES)\	7/3/2018	122359	12:23:59 PM	4:23:59 PM									
_2018-07-03T122359_sel.22.59.36.W_MW_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\MultipleWhistles_Verified\Maria_s Work (I don_t want to touch w-o asking)\1 DONE (not all are the right tif files)\	7/3/2018	122359	12:23:59 PM	4:23:59 PM									
_2018-07-03T122359_sel.22.59.36.W_MW_UP_LSS_verified.jpg	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\MultipleWhistles_Verified\Maria_s Work (I don_t want to touch w-o asking)\1 Done and Marked (CORRECT TIF FILES)\	7/3/2018	122359	12:23:59 PM	4:23:59 PM									
_2018-07-03T122359_sel.22.59.36.W_UP3DOWN_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Up-Up-Up-Down_Verified\	7/3/2018	122359	12:23:59 PM	4:23:59 PM									
_2018-07-03T122403_sel.27.03.78.W_MW_H_LSS_verified.jpg	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\MultipleWhistles_Verified\Maria_s Work (I don_t want to touch w-o asking)\1 Done and Marked (CORRECT TIF FILES)\	7/3/2018	122403	12:24:03 PM	4:24:03 PM									
_2018-07-03T122403_sel.27.03.78.W_MW_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\MultipleWhistles_Verified\Maria_s Work (I don_t want to touch w-o asking)\1 DONE (not all are the right tif files)\	7/3/2018	122403	12:24:03 PM	4:24:03 PM									
_2018-07-03T122403_sel.27.03.78.W_MW_UP_LSS_verified.jpg	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\MultipleWhistles_Verified\Maria_s Work (I don_t want to touch w-o asking)\1 Done and Marked (CORRECT TIF FILES)\	7/3/2018	122403	12:24:03 PM	4:24:03 PM									
_2018-07-03T122403_sel.27.03.78.W_UP3DOWN_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Up-Up-Up-Down_Verified\	7/3/2018	122403	12:24:03 PM	4:24:03 PM									
_2018-07-03T122412_sel.28.12.17.F_UP_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Upsweep_Verified\no matches yet\	7/3/2018	122412	12:24:12 PM	4:24:12 PM									
_2018-07-03T122417_sel.29.17.92.F_MW_H_LSS_verified.jpg	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\MultipleWhistles_Verified\Maria_s Work (I don_t want to touch w-o asking)\1 Done and Marked (CORRECT TIF FILES)\	7/3/2018	122417	12:24:17 PM	4:24:17 PM									
_2018-07-03T122417_sel.29.17.92.F_MW_H_LSS_verified.jpg	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Hill_Verified\possible matches\~10kHz\	7/3/2018	122417	12:24:17 PM	4:24:17 PM									
_2018-07-03T122417_sel.29.17.92.F_MW_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\MultipleWhistles_Verified\Maria_s Work (I don_t want to touch w-o asking)\1 DONE (not all are the right tif files)\	7/3/2018	122417	12:24:17 PM	4:24:17 PM									
_2018-07-03T122417_sel.29.17.92.F_MW_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Upsweep_Verified\no matches yet\	7/3/2018	122417	12:24:17 PM	4:24:17 PM									
_2018-07-03T122417_sel.29.17.92.F_MW_UP_LSS_verified.jpg	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\MultipleWhistles_Verified\Maria_s Work (I don_t want to touch w-o asking)\1 Done and Marked (CORRECT TIF FILES)\	7/3/2018	122417	12:24:17 PM	4:24:17 PM									
_2018-07-03T122425_sel.30.25.72.W_UP_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Upsweep_Verified\no matches yet\	7/3/2018	122425	12:24:25 PM	4:24:25 PM									
_2018-07-03T122428_sel.31.28.87.W_UP_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Upsweep_Verified\no matches yet\	7/3/2018	122428	12:24:28 PM	4:24:28 PM									
_2018-07-03T122432_sel.37.32.83.F_UP_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Chirps\	7/3/2018	122432	12:24:32 PM	4:24:32 PM									
_2018-07-03T122439_sel.32.39.69.F_UP_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Upsweep_Verified\no matches yet\	7/3/2018	122439	12:24:39 PM	4:24:39 PM									
_2018-07-03T122633_sel.01.33.37.W_D_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Downsweep_Verified\Generally Down\	7/3/2018	122633	12:26:33 PM	4:26:33 PM									
_2018-07-03T122635_sel.02.35.64.W_D_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Downsweep_Verified\Generally Down\	7/3/2018	122635	12:26:35 PM	4:26:35 PM									
_2018-07-03T122637_sel.03.37.95.W_D_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Downsweep_Verified\Generally Down\	7/3/2018	122637	12:26:37 PM	4:26:37 PM									
_2018-07-03T122642_sel.04.42.51.W_D_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Downsweep_Verified\no matches yet\	7/3/2018	122642	12:26:42 PM	4:26:42 PM									
_2018-07-03T122647_sel.15.47.88.F_FT_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\TooFaint_Verified\	7/3/2018	122647	12:26:47 PM	4:26:47 PM									
_2018-07-03T122846_sel.16.46.41.F_FT_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\TooFaint_Verified\	7/3/2018	122846	12:28:46 PM	4:28:46 PM									
_2018-07-03T122900_sel.07.00.65.F_UP_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Upsweep_Verified\no matches yet\	7/3/2018	122900	12:29:00 PM	4:29:00 PM									
_2018-07-03T122927_sel.08.27.93.W_H_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Hill_Verified\	7/3/2018	122927	12:29:27 PM	4:29:27 PM									
_2018-07-03T122932_sel.09.32.42.W_S_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Sinusoidal_Verified\no matches yet\Low squiggles\	7/3/2018	122932	12:29:32 PM	4:29:32 PM									
_2018-07-03T122934_sel.10.34.54.F_UP_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Upsweep_Verified\no matches yet\Faint\	7/3/2018	122934	12:29:34 PM	4:29:34 PM									
_2018-07-03T123029_sel.07.29.84.W_UP_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Upsweep_Verified\no matches yet\	7/3/2018	123029	12:30:29 PM	4:30:29 PM									
_2018-07-03T123036_sel.32.36.28.W_UP_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Upsweep_Verified\no matches yet\	7/3/2018	123036	12:30:36 PM	4:30:36 PM									
_2018-07-03T123036_sel.33.36.99.F_H_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Hill_Verified\no matches yet\faint\	7/3/2018	123036	12:30:36 PM	4:30:36 PM									
_2018-07-03T123038_sel.08.38.39.W_O_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Other_Verified\no matches yet\	7/3/2018	123038	12:30:38 PM	4:30:38 PM									
_2018-07-03T123039_sel.34.39.63.W_O_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Other_Verified\no matches yet\	7/3/2018	123039	12:30:39 PM	4:30:39 PM									
_2018-07-03T123040_sel.35.40.86.W_O_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Other_Verified\no matches yet\	7/3/2018	123040	12:30:40 PM	4:30:40 PM									
_2018-07-03T123040_sel.37.40.94.F_O_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Other_Verified\no matches yet\	7/3/2018	123040	12:30:40 PM	4:30:40 PM									
_2018-07-03T123041_sel.38.41.80.W_UP_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Upsweep_Verified\no matches yet\Faint\	7/3/2018	123041	12:30:41 PM	4:30:41 PM									
_2018-07-03T123042_sel.39.42.42.F_FT_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\TooFaint_Verified\	7/3/2018	123042	12:30:42 PM	4:30:42 PM									
_2018-07-03T123145_sel.13.45.78.F_FT_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\TooFaint_Verified\	7/3/2018	123145	12:31:45 PM	4:31:45 PM									
_2018-07-03T123232_sel.17.32.17.W_H_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Hill_Verified\possible matches\~10kHz\	7/3/2018	123232	12:32:32 PM	4:32:32 PM									
_2018-07-03T123234_sel.18.34.60.W_S_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Sinusoidal_Verified\Perfect Hills\	7/3/2018	123234	12:32:34 PM	4:32:34 PM									
_2018-07-03T123236_sel.19.36.30.W_MW_D_LSS_verified.jpg	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\MultipleWhistles_Verified\Maria_s Work (I don_t want to touch w-o asking)\1 Done and Marked (CORRECT TIF FILES)\	7/3/2018	123236	12:32:36 PM	4:32:36 PM									
_2018-07-03T123236_sel.19.36.30.W_MW_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\MultipleWhistles_Verified\Maria_s Work (I don_t want to touch w-o asking)\1 DONE (not all are the right tif files)\	7/3/2018	123236	12:32:36 PM	4:32:36 PM									
_2018-07-03T123236_sel.19.36.30.W_MW_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\MultipleWhistles_Verified\Maria_s Work (I don_t want to touch w-o asking)\UP UP UP DOWN\	7/3/2018	123236	12:32:36 PM	4:32:36 PM									
_2018-07-03T123236_sel.19.36.30.W_MW_UP_LSS_verified.jpg	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\MultipleWhistles_Verified\Maria_s Work (I don_t want to touch w-o asking)\1 Done and Marked (CORRECT TIF FILES)\	7/3/2018	123236	12:32:36 PM	4:32:36 PM									
_2018-07-03T123236_sel.19.36.30.W_UP3DOWN_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Up-Up-Up-Down_Verified\	7/3/2018	123236	12:32:36 PM	4:32:36 PM									
_2018-07-03T123238_sel.20.38.12.W_MW_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\MultipleWhistles_Verified\Maria_s Work (I don_t want to touch w-o asking)\1 DONE (not all are the right tif files)\	7/3/2018	123238	12:32:38 PM	4:32:38 PM									
_2018-07-03T123238_sel.20.38.12.W_MW_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\MultipleWhistles_Verified\Maria_s Work (I don_t want to touch w-o asking)\UP UP UP DOWN\	7/3/2018	123238	12:32:38 PM	4:32:38 PM									
_2018-07-03T123241_sel.21.41.21.W_MW_HO_LSS_verified.jpg	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\MultipleWhistles_Verified\Maria_s Work (I don_t want to touch w-o asking)\1 Done and Marked (CORRECT TIF FILES)\	7/3/2018	123241	12:32:41 PM	4:32:41 PM									
_2018-07-03T123241_sel.21.41.21.W_MW_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\MultipleWhistles_Verified\Maria_s Work (I don_t want to touch w-o asking)\1 DONE (not all are the right tif files)\	7/3/2018	123241	12:32:41 PM	4:32:41 PM									
_2018-07-03T123241_sel.21.41.21.W_MW_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Upsweep_Verified\no matches yet\	7/3/2018	123241	12:32:41 PM	4:32:41 PM									
_2018-07-03T123241_sel.21.41.21.W_MW_UP_LSS_verified.jpg	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\MultipleWhistles_Verified\Maria_s Work (I don_t want to touch w-o asking)\1 Done and Marked (CORRECT TIF FILES)\	7/3/2018	123241	12:32:41 PM	4:32:41 PM									
_2018-07-03T123241_sel.21.41.21.W_UP3DOWN_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Up-Up-Up-Down_Verified\	7/3/2018	123241	12:32:41 PM	4:32:41 PM									
_2018-07-03T123254_sel.22.54.70.W_S_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Sinusoidal_Verified\Perfect Hills\	7/3/2018	123254	12:32:54 PM	4:32:54 PM									
_2018-07-03T123257_sel.23.57.27.W_S_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Sinusoidal_Verified\Perfect Hills\	7/3/2018	123257	12:32:57 PM	4:32:57 PM									
_2018-07-03T123300_sel.24.00.43.W_S_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\TooFaint_Verified\Sin_Too Faint\	7/3/2018	123300	12:33:00 PM	4:33:00 PM									
_2018-07-03T123302_sel.45.02.99.F_H_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Hill_Verified\no matches yet\faint\	7/3/2018	123302	12:33:02 PM	4:33:02 PM									
_2018-07-03T123304_sel.25.04.32.F_FT_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\TooFaint_Verified\	7/3/2018	123304	12:33:04 PM	4:33:04 PM									
_2018-07-03T123305_sel.26.05.43.F_H_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Hill_Verified\possible matches\~10kHz\	7/3/2018	123305	12:33:05 PM	4:33:05 PM									
_2018-07-03T123306_sel.28.06.78.F_FT_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\MultipleWhistles_Verified\Maria_s Work (I don_t want to touch w-o asking)\1 Done and Marked (CORRECT TIF FILES)\	7/3/2018	123306	12:33:06 PM	4:33:06 PM									
_2018-07-03T123306_sel.28.06.78.F_FT_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\TooFaint_Verified\	7/3/2018	123306	12:33:06 PM	4:33:06 PM									
_2018-07-03T123308_sel.29.08.21.F_UP_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Upsweep_Verified\no matches yet\Faint\	7/3/2018	123308	12:33:08 PM	4:33:08 PM									
_2018-07-03T123310_sel.30.10.52.F_FT_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\TooFaint_Verified\	7/3/2018	123310	12:33:10 PM	4:33:10 PM									
_2018-07-03T123605_sel.03.05.43.W_UP_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Upsweep_Verified\no matches yet\	7/3/2018	123605	12:36:05 PM	4:36:05 PM									
_2018-07-03T123609_sel.04.09.86.F_FT_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\TooFaint_Verified\	7/3/2018	123609	12:36:09 PM	4:36:09 PM									
_2018-07-03T123801_sel.07.01.16.F_MW_H_LSS_verified.jpg	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\MultipleWhistles_Verified\Maria_s Work (I don_t want to touch w-o asking)\1 Done and Marked (CORRECT TIF FILES)\	7/3/2018	123801	12:38:01 PM	4:38:01 PM									
_2018-07-03T123801_sel.07.01.16.F_MW_H_LSS_verified.jpg	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Hill_Verified\possible matches\mountain\	7/3/2018	123801	12:38:01 PM	4:38:01 PM									
_2018-07-03T123801_sel.07.01.16.F_MW_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\MultipleWhistles_Verified\Maria_s Work (I don_t want to touch w-o asking)\1 DONE (not all are the right tif files)\	7/3/2018	123801	12:38:01 PM	4:38:01 PM									
_2018-07-03T123801_sel.07.01.16.F_MW_LSS_verified_LI (2).jpg	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\MultipleWhistles_Verified\Maria_s Work (I don_t want to touch w-o asking)\1 Done and Marked (CORRECT TIF FILES)\	7/3/2018	123801	12:38:01 PM	4:38:01 PM									
_2018-07-03T123801_sel.07.01.16.F_MW_LSS_verified_LI (2).jpg	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Downsweep_Verified\Steep Diagonal\	7/3/2018	123801	12:38:01 PM	4:38:01 PM									
_2018-07-03T123804_sel.08.04.02.F_H_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Hill_Verified\possible matches\missing top\	7/3/2018	123804	12:38:04 PM	4:38:04 PM									
_2018-07-03T124113_sel.01.13.66.F_H_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Hill_Verified\no matches yet\	7/3/2018	124113	12:41:13 PM	4:41:13 PM									
_2018-07-03T124126_sel.05.26.04.F_H_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Hill_Verified\possible matches\~10kHz\	7/3/2018	124126	12:41:26 PM	4:41:26 PM									
_2018-07-03T124127_sel.06.27.73.W_H_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Hill_Verified\possible matches\~10kHz\	7/3/2018	124127	12:41:27 PM	4:41:27 PM									
_2018-07-03T124145_sel.08.45.18 (1).F_H_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Hill_Verified\possible matches\~10kHz\	7/3/2018	124145	12:41:45 PM	4:41:45 PM									
_2018-07-03T124145_sel.08.45.18.F_H_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\MultipleWhistles_Verified\Maria_s Work (I don_t want to touch w-o asking)\1 Done and Marked (CORRECT TIF FILES)\	7/3/2018	124145	12:41:45 PM	4:41:45 PM									
_2018-07-03T124145_sel.08.45.18.F_H_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Hill_Verified\possible matches\~10kHz\	7/3/2018	124145	12:41:45 PM	4:41:45 PM									
_2018-07-03T124309_sel.12.09.09.W_MW_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\MultipleWhistles_Verified\Maria_s Work (I don_t want to touch w-o asking)\1 DONE (not all are the right tif files)\	7/3/2018	124309	12:43:09 PM	4:43:09 PM									
_2018-07-03T124309_sel.12.09.09.W_MW_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Upsweep_Verified\no matches yet\	7/3/2018	124309	12:43:09 PM	4:43:09 PM									
_2018-07-03T124309_sel.12.09.09.W_MW_U_LSS_verified.jpg	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\MultipleWhistles_Verified\Maria_s Work (I don_t want to touch w-o asking)\1 Done and Marked (CORRECT TIF FILES)\	7/3/2018	124309	12:43:09 PM	4:43:09 PM									
_2018-07-03T124309_sel.12.09.09.W_MW_U_LSS_verified.jpg	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\U_Verified\no matches yet\	7/3/2018	124309	12:43:09 PM	4:43:09 PM									
_2018-07-03T124309_sel.12.09.09.W_MW_UP_LSS_verified.jpg	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\MultipleWhistles_Verified\Maria_s Work (I don_t want to touch w-o asking)\1 Done and Marked (CORRECT TIF FILES)\	7/3/2018	124309	12:43:09 PM	4:43:09 PM									
_2018-07-03T124526_sel.01.26.36.F_UP_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Upsweep_Verified\no matches yet\	7/3/2018	124526	12:45:26 PM	4:45:26 PM									
_2018-07-03T124531_sel.02.31.79.W_UP_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Upsweep_Verified\no matches yet\	7/3/2018	124531	12:45:31 PM	4:45:31 PM									
_2018-07-03T124547_sel.03.47.05.W_O_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Other_Verified\no matches yet\	7/3/2018	124547	12:45:47 PM	4:45:47 PM									
_2018-07-03T124653_sel.05.53.93.W_OF_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\OceanFloor_Verified\	7/3/2018	124653	12:46:53 PM	4:46:53 PM									
_2018-07-03T125724_sel.11.24.49.F_UP_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Upsweep_Verified\no matches yet\Faint\	7/3/2018	125724	12:57:24 PM	4:57:24 PM									
_2018-07-03T130224_sel.01.24.72.W_UP_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Upsweep_Verified\no matches yet\Faint\	7/3/2018	130224	1:02:24 PM	5:02:24 PM									
_2018-07-03T131318_sel.02.18.34.W_UP_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Upsweep_Verified\possible matches\Checkmarks\	7/3/2018	131318	1:13:18 PM	5:13:18 PM									
_2018-07-03T131320_sel.03.20.59.W_UP_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Upsweep_Verified\possible matches\Checkmarks\	7/3/2018	131320	1:13:20 PM	5:13:20 PM									
_2018-07-03T131322_sel.08.22.18.F_UP_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Upsweep_Verified\no matches yet\Faint\	7/3/2018	131322	1:13:22 PM	5:13:22 PM									
_2018-07-03T131325_sel.04.25.77.W_UP_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Upsweep_Verified\no matches yet\	7/3/2018	131325	1:13:25 PM	5:13:25 PM									
_2018-07-03T131601_sel.01.01.68.F_UP_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Upsweep_Verified\no matches yet\Faint\	7/3/2018	131601	1:16:01 PM	5:16:01 PM									
_2018-07-03T131604_sel.02.04.81.F_UP_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Upsweep_Verified\possible matches\Checkmarks\	7/3/2018	131604	1:16:04 PM	5:16:04 PM									
_2018-07-03T132438_sel.01.38.03.F_MW_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\MultipleWhistles_Verified\Maria_s Work (I don_t want to touch w-o asking)\1 DONE (not all are the right tif files)\	7/3/2018	132438	1:24:38 PM	5:24:38 PM									
_2018-07-03T132438_sel.01.38.03.F_MW_UP_2_LSS_verified.jpg	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\MultipleWhistles_Verified\Maria_s Work (I don_t want to touch w-o asking)\1 Done and Marked (CORRECT TIF FILES)\	7/3/2018	132438	1:24:38 PM	5:24:38 PM									
_2018-07-03T132438_sel.01.38.03.F_MW_UP_2_LSS_verified.jpg	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Upsweep_Verified\no matches yet\	7/3/2018	132438	1:24:38 PM	5:24:38 PM									
_2018-07-03T132438_sel.01.38.03.F_MW_UP_LSS_verified.jpg	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\MultipleWhistles_Verified\Maria_s Work (I don_t want to touch w-o asking)\1 Done and Marked (CORRECT TIF FILES)\	7/3/2018	132438	1:24:38 PM	5:24:38 PM									
_2018-07-03T132438_sel.01.38.03.F_MW_UP_LSS_verified.jpg	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Upsweep_Verified\no matches yet\	7/3/2018	132438	1:24:38 PM	5:24:38 PM									
_2018-07-03T173047_sel.01.47.12.F_UP_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Upsweep_Verified\no matches yet\Faint\	7/3/2018	173047	5:30:47 PM	9:30:47 PM									
_2018-07-03T173112_sel.03.12.32.F_H_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Hill_Verified\no matches yet\faint\	7/3/2018	173112	5:31:12 PM	9:31:12 PM									
_2018-07-03T173218_sel.05.18.66.F_H_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Hill_Verified\no matches yet\faint\	7/3/2018	173218	5:32:18 PM	9:32:18 PM									
_2018-07-03T173241_sel.06.41.96.W_H_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Hill_Verified\possible matches\~10kHz\	7/3/2018	173241	5:32:41 PM	9:32:41 PM									
_2018-07-03T173458_sel.07.58.46.F_S_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\TooFaint_Verified\Sin_Too Faint\	7/3/2018	173458	5:34:58 PM	9:34:58 PM									
_2018-07-03T173557_sel.01.57.62.W_H_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Hill_Verified\possible matches\~10kHz\	7/3/2018	173557	5:35:57 PM	9:35:57 PM									
_2018-07-03T173559_sel.03.59.21.W_UP_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Upsweep_Verified\no matches yet\	7/3/2018	173559	5:35:59 PM	9:35:59 PM									
_2018-07-03T174036_sel.08.36.79.W_MW_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\MultipleWhistles_Verified\Maria_s Work (I don_t want to touch w-o asking)\1 DONE (not all are the right tif files)\	7/3/2018	174036	5:40:36 PM	9:40:36 PM									
_2018-07-03T174036_sel.08.36.79.W_MW_S_LSS_verified.jpg	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\MultipleWhistles_Verified\Maria_s Work (I don_t want to touch w-o asking)\1 Done and Marked (CORRECT TIF FILES)\	7/3/2018	174036	5:40:36 PM	9:40:36 PM									
_2018-07-03T174036_sel.08.36.79.W_MW_S_LSS_verified.jpg	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Sinusoidal_Verified\no matches yet\	7/3/2018	174036	5:40:36 PM	9:40:36 PM									
_2018-07-03T174036_sel.08.36.79.W_MW_UP_LSS_verified.jpg	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\MultipleWhistles_Verified\Maria_s Work (I don_t want to touch w-o asking)\1 Done and Marked (CORRECT TIF FILES)\	7/3/2018	174036	5:40:36 PM	9:40:36 PM									
_2018-07-03T174036_sel.08.36.79.W_MW_UP_LSS_verified.jpg	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Upsweep_Verified\no matches yet\	7/3/2018	174036	5:40:36 PM	9:40:36 PM									
_2018-07-03T174105_sel.02.05.89.W_MW_H_LSS_verified.jpg	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\MultipleWhistles_Verified\Maria_s Work (I don_t want to touch w-o asking)\1 Done and Marked (CORRECT TIF FILES)\	7/3/2018	174105	5:41:05 PM	9:41:05 PM									
